2015-01-06 14:35:16,678 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste not found
2015-01-06 14:35:16,679 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Creating artiste : Artiste [idArtiste=2, nom=GArou, albums=[Album [idAlbum=3, nom=Album, chansons=[Chanson [idChanson=8, titre=chanson, dureeChanson=100]]]]]...
2015-01-06 14:35:16,730 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste created. 

2015-01-06 14:35:16,984 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 2...
2015-01-06 14:35:16,997 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=2, nom=GArou, albums=[Album [idAlbum=3, nom=Album, chansons=[Chanson [idChanson=8, titre=chanson, dureeChanson=100]]]]]
2015-01-06 14:35:16,998 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 3...
2015-01-06 14:35:17,004 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=3, nom=Album, chansons=[Chanson [idChanson=8, titre=chanson, dureeChanson=100]]]
2015-01-06 14:35:17,005 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 9...
2015-01-06 14:35:17,016 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson not found
2015-01-06 14:35:17,017 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Updating Album : Album [idAlbum=3, nom=Album, chansons=[Chanson [idChanson=8, titre=chanson, dureeChanson=100], Chanson [idChanson=9, titre=chanson222, dureeChanson=333]]]...
2015-01-06 14:35:17,046 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album updated. 

2015-01-06 14:35:17,228 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 2...
2015-01-06 14:35:17,234 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=2, nom=GArou, albums=[Album [idAlbum=3, nom=Album, chansons=[Chanson [idChanson=9, titre=chanson222, dureeChanson=333], Chanson [idChanson=8, titre=chanson, dureeChanson=100]]]]]
2015-01-06 14:35:17,234 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 3...
2015-01-06 14:35:17,247 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=3, nom=Album, chansons=[Chanson [idChanson=9, titre=chanson222, dureeChanson=333], Chanson [idChanson=8, titre=chanson, dureeChanson=100]]]
2015-01-06 14:35:17,248 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 9...
2015-01-06 14:35:17,251 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=9, titre=chanson222, dureeChanson=333]
2015-01-06 14:35:17,252 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:17,252 [main] INFO  org.jacademie.projet1.Main - GoodBye !
